C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_09_538.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_09_538.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_09_538.jpg,0,1,0,27.96786
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_09_669.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_09_669.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_09_669.jpg,0.3,1,0,29.02462
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_09_792.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_09_792.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_09_792.jpg,0,1,0,30.18088
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_09_911.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_09_911.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_09_911.jpg,0,1,0,30.19006
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_022.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_022.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_022.jpg,0,1,0,30.19022
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_142.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_142.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_142.jpg,0,1,0,30.19031
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_269.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_269.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_269.jpg,-0.3,1,0,30.16904
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_382.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_382.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_382.jpg,0,1,0,30.18629
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_504.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_504.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_504.jpg,0,1,0,30.19
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_631.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_631.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_631.jpg,0,1,0,30.19027
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_750.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_750.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_750.jpg,0,1,0,30.19031
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_828.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_828.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_828.jpg,-0.15,1,0,30.18459
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_10_936.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_10_936.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_10_936.jpg,-0.45,1,0,30.15166
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_017.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_017.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_017.jpg,0,1,0,30.1887
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_138.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_138.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_138.jpg,0,1,0,30.19013
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_262.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_262.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_262.jpg,0,1,0,30.19028
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_383.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_383.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_383.jpg,-0.2,1,0,30.18039
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_502.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_502.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_502.jpg,-0.5000001,1,0,30.14572
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_635.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_635.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_635.jpg,0,1,0,30.18937
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_744.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_744.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_744.jpg,0,1,0,30.19023
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_828.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_828.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_828.jpg,0,1,0,30.19028
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_11_949.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_11_949.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_11_949.jpg,-0.15,1,0,30.18472
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_068.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_068.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_068.jpg,0,1,0,30.19027
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_209.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_209.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_209.jpg,0,1,0,30.1903
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_321.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_321.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_321.jpg,0,1,0,30.19028
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_402.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_402.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_402.jpg,-0.2,1,0,30.17992
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_525.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_525.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_525.jpg,-0.5000001,1,0,30.14532
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_642.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_642.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_642.jpg,-0.8000001,1,0,30.11011
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_792.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_792.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_792.jpg,0,1,0,30.18817
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_905.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_905.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_905.jpg,0,1,0,30.19011
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_12_971.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_12_971.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_12_971.jpg,0,1,0,30.1903
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_042.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_042.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_042.jpg,0,1,0,30.1903
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_124.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_124.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_124.jpg,0,1,0,30.1903
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_245.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_245.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_245.jpg,0,1,0,30.19032
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_330.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_330.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_330.jpg,0,1,0,30.19027
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_451.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_451.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_451.jpg,0,1,0,30.18943
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_518.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_518.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_518.jpg,0,1,0,30.19037
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_598.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_598.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_598.jpg,0,1,0,30.19032
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_730.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_730.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_730.jpg,-0.2,1,0,30.1798
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_13_872.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_13_872.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_13_872.jpg,-0.5500001,1,0,30.13927
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_004.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_004.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_004.jpg,0,1,0,30.18856
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_138.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_138.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_138.jpg,0,0.792991,0,30.14365
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_207.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_207.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_207.jpg,0,0.5873049,0,30.09228
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_343.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_343.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_343.jpg,0,0.1828746,0,29.95632
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_409.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_409.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_409.jpg,0,0,0,29.80655
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_478.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_478.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_478.jpg,0,0,0,29.56473
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_546.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_546.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_546.jpg,0,0,0,29.38562
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_634.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_634.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_634.jpg,0,0,0,29.08998
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_747.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_747.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_747.jpg,0,0,0,28.79784
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_816.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_816.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_816.jpg,0,0,0,28.56626
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_14_955.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_14_955.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_14_955.jpg,0,0,0,28.16548
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_082.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_082.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_082.jpg,0,0,0,27.82645
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_230.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_230.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_230.jpg,0,0,0,27.38075
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_345.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_345.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_345.jpg,0,0,0,27.10582
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_412.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_412.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_412.jpg,0,0,0,26.88787
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_540.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_540.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_540.jpg,-0.3,0,0,26.51268
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_612.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_612.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_612.jpg,-0.5000001,0,0,26.1704
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_678.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_678.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_678.jpg,-0.6500001,0,0,25.86112
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_748.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_748.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_748.jpg,0,0,0,25.66651
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_877.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_877.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_877.jpg,0,0,0,25.28888
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_15_947.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_15_947.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_15_947.jpg,0,0,0,25.13569
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_015.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_015.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_015.jpg,0,0,0,24.93326
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_084.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_084.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_084.jpg,0,0,0,24.78259
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_215.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_215.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_215.jpg,0,0,0,24.43457
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_283.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_283.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_283.jpg,0,0,0,24.28689
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_368.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_368.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_368.jpg,0,0,0,24.09136
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_496.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_496.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_496.jpg,0,0.3865017,0,24.2031
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_586.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_586.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_586.jpg,0,0.6564546,0,24.61328
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_710.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_710.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_710.jpg,0,1,0,25.75775
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_781.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_781.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_781.jpg,0,1,0,26.32817
C:\Users\A113\Desktop\New folder\IMG\center_2025_07_21_15_05_16_857.jpg,C:\Users\A113\Desktop\New folder\IMG\left_2025_07_21_15_05_16_857.jpg,C:\Users\A113\Desktop\New folder\IMG\right_2025_07_21_15_05_16_857.jpg,0,1,0,27.0848
